Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224121

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Benmore
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
19/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,165.6313
19/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,159.6150
20/09/2024,Benmore,N/A,N/A,Simple daily average spot price,109.4279
20/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,133.3367
20/09/2024,Benmore,Quarterly,Base,All maturities,160.5036
20/09/2024,Benmore,Quarterly,Base,Long-dated,128.6444
20/09/2024,Benmore,Quarterly,Base,Short-dated,217.8500
20/09/2024,Benmore,Quarterly,Base,2025 Calendar year,189.8500
20/09/2024,Benmore,Quarterly,Base,2026 Calendar year,134.3375
20/09/2024,Benmore,Quarterly,Base,2027 Calendar year,127.3625
20/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,189.8500
20/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,173.8250
20/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,162.0938
20/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,156.7850
21/09/2024,Benmore,N/A,N/A,Simple daily average spot price,21.8525
21/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,121.3431
22/09/2024,Benmore,N/A,N/A,Simple daily average spot price,15.4004
22/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,109.5379
23/09/2024,Benmore,N/A,N/A,Simple daily average spot price,23.5069
23/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,101.5504
23/09/2024,Benmore,Quarterly,Base,All maturities,155.0321
23/09/2024,Benmore,Quarterly,Base,Long-dated,124.9611
23/09/2024,Benmore,Quarterly,Base,Short-dated,209.1600
23/09/2024,Benmore,Quarterly,Base,2025 Calendar year,182.2250
23/09/2024,Benmore,Quarterly,Base,2026 Calendar year,130.8375
23/09/2024,Benmore,Quarterly,Base,2027 Calendar year,124.1125
23/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,182.2250
23/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,167.5083
23/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,156.5313
23/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,151.6850
24/09/2024,Benmore,N/A,N/A,Simple daily average spot price,62.9060
24/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,94.4688
24/09/2024,Benmore,Quarterly,Base,All maturities,159.5571
24/09/2024,Benmore,Quarterly,Base,Long-dated,129.1278
24/09/2024,Benmore,Quarterly,Base,Short-dated,214.3300
24/09/2024,Benmore,Quarterly,Base,2025 Calendar year,187.6250
24/09/2024,Benmore,Quarterly,Base,2026 Calendar year,134.2875
24/09/2024,Benmore,Quarterly,Base,2027 Calendar year,128.2625
24/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,187.6250
24/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,172.1083
24/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,160.9563
24/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.8300
25/09/2024,Benmore,N/A,N/A,Simple daily average spot price,85.7863
25/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,70.7354
25/09/2024,Benmore,Quarterly,Base,All maturities,160.4000
25/09/2024,Benmore,Quarterly,Base,Long-dated,129.9167
25/09/2024,Benmore,Quarterly,Base,Short-dated,215.2700
25/09/2024,Benmore,Quarterly,Base,2025 Calendar year,187.5000
25/09/2024,Benmore,Quarterly,Base,2026 Calendar year,136.1125
25/09/2024,Benmore,Quarterly,Base,2027 Calendar year,128.3375
25/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,187.5000
25/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,172.6000
25/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,161.8063
25/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,156.5000
26/09/2024,Benmore,N/A,N/A,Simple daily average spot price,89.6340
26/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,62.8048
26/09/2024,Benmore,Quarterly,Base,All maturities,160.4571
26/09/2024,Benmore,Quarterly,Base,Long-dated,130.4333
26/09/2024,Benmore,Quarterly,Base,Short-dated,214.5000
26/09/2024,Benmore,Quarterly,Base,2025 Calendar year,187.5000
26/09/2024,Benmore,Quarterly,Base,2026 Calendar year,137.0750
26/09/2024,Benmore,Quarterly,Base,2027 Calendar year,128.5375
26/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,187.5000
26/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,173.0083
26/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,162.2875
26/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,156.9650
27/09/2024,Benmore,N/A,N/A,Simple daily average spot price,133.2656
27/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,67.7225
27/09/2024,Benmore,Quarterly,Base,All maturities,163.2071
27/09/2024,Benmore,Quarterly,Base,Long-dated,130.9222
27/09/2024,Benmore,Quarterly,Base,Short-dated,221.3200
27/09/2024,Benmore,Quarterly,Base,2025 Calendar year,194.2500
27/09/2024,Benmore,Quarterly,Base,2026 Calendar year,137.5750
27/09/2024,Benmore,Quarterly,Base,2027 Calendar year,128.9875
27/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,194.2500
27/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,177.8417
27/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,165.9125
27/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,159.8650
28/09/2024,Benmore,N/A,N/A,Simple daily average spot price,62.7169
28/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,61.8836
29/09/2024,Benmore,N/A,N/A,Simple daily average spot price,69.9361
29/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,67.8940
30/09/2024,Benmore,N/A,N/A,Simple daily average spot price,101.2125
30/09/2024,Benmore,N/A,N/A,7-day simple moving average spot price,78.6205
30/09/2024,Benmore,Quarterly,Base,All maturities,158.7357
30/09/2024,Benmore,Quarterly,Base,Long-dated,128.6278
30/09/2024,Benmore,Quarterly,Base,Short-dated,212.9300
30/09/2024,Benmore,Quarterly,Base,2025 Calendar year,187.7500
30/09/2024,Benmore,Quarterly,Base,2026 Calendar year,134.8250
30/09/2024,Benmore,Quarterly,Base,2027 Calendar year,126.9000
30/09/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,187.7500
30/09/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,172.4750
30/09/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,161.2875
30/09/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.8450
01/10/2024,Benmore,N/A,N/A,Simple daily average spot price,60.8890
01/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,83.2933
01/10/2024,Benmore,Quarterly,Base,All maturities,138.9676
01/10/2024,Benmore,Quarterly,Base,Long-dated,126.3615
01/10/2024,Benmore,Quarterly,Base,Short-dated,179.9375
01/10/2024,Benmore,Quarterly,Base,2025 Calendar year,181.8250
01/10/2024,Benmore,Quarterly,Base,2026 Calendar year,134.7625
01/10/2024,Benmore,Quarterly,Base,2027 Calendar year,126.4000
01/10/2024,Benmore,Quarterly,Base,2028 Calendar year,121.8250
01/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,172.6000
01/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,169.2000
01/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,152.6938
01/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,152.8400
02/10/2024,Benmore,N/A,N/A,Simple daily average spot price,107.4396
02/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,88.8600
02/10/2024,Benmore,Quarterly,Base,All maturities,136.0353
02/10/2024,Benmore,Quarterly,Base,Long-dated,124.2538
02/10/2024,Benmore,Quarterly,Base,Short-dated,174.3250
02/10/2024,Benmore,Quarterly,Base,2025 Calendar year,178.4125
02/10/2024,Benmore,Quarterly,Base,2026 Calendar year,134.3750
02/10/2024,Benmore,Quarterly,Base,2027 Calendar year,125.3875
02/10/2024,Benmore,Quarterly,Base,2028 Calendar year,116.3750
02/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,169.9375
02/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,167.4250
02/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,151.1000
02/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,151.4200
03/10/2024,Benmore,N/A,N/A,Simple daily average spot price,108.9885
03/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,91.7603
03/10/2024,Benmore,Quarterly,Base,All maturities,136.9618
03/10/2024,Benmore,Quarterly,Base,Long-dated,124.6885
03/10/2024,Benmore,Quarterly,Base,Short-dated,176.8500
03/10/2024,Benmore,Quarterly,Base,2025 Calendar year,181.4125
03/10/2024,Benmore,Quarterly,Base,2026 Calendar year,135.0500
03/10/2024,Benmore,Quarterly,Base,2027 Calendar year,125.3875
03/10/2024,Benmore,Quarterly,Base,2028 Calendar year,116.7375
03/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,172.2375
03/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,169.2083
03/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,152.4375
03/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,152.4900
04/10/2024,Benmore,N/A,N/A,Simple daily average spot price,63.7438
04/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,88.5240
04/10/2024,Benmore,Quarterly,Base,All maturities,134.8912
04/10/2024,Benmore,Quarterly,Base,Long-dated,123.7269
04/10/2024,Benmore,Quarterly,Base,Short-dated,171.1750
04/10/2024,Benmore,Quarterly,Base,2025 Calendar year,176.3250
04/10/2024,Benmore,Quarterly,Base,2026 Calendar year,133.7625
04/10/2024,Benmore,Quarterly,Base,2027 Calendar year,124.9125
04/10/2024,Benmore,Quarterly,Base,2028 Calendar year,116.1875
04/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,167.0500
04/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,165.4083
04/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,149.5875
04/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,150.0200
05/10/2024,Benmore,N/A,N/A,Simple daily average spot price,35.9325
05/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,76.3574
06/10/2024,Benmore,N/A,N/A,Simple daily average spot price,8.0313
06/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,69.5217
07/10/2024,Benmore,N/A,N/A,Simple daily average spot price,19.6325
07/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,63.2337
07/10/2024,Benmore,Quarterly,Base,All maturities,130.0971
07/10/2024,Benmore,Quarterly,Base,Long-dated,120.9115
07/10/2024,Benmore,Quarterly,Base,Short-dated,159.9500
07/10/2024,Benmore,Quarterly,Base,2025 Calendar year,166.7500
07/10/2024,Benmore,Quarterly,Base,2026 Calendar year,130.7500
07/10/2024,Benmore,Quarterly,Base,2027 Calendar year,121.6250
07/10/2024,Benmore,Quarterly,Base,2028 Calendar year,114.8375
07/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,160.6375
07/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,159.9417
07/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,144.4750
07/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,145.6500
08/10/2024,Benmore,N/A,N/A,Simple daily average spot price,6.3404
08/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,51.3747
08/10/2024,Benmore,Quarterly,Base,All maturities,132.9118
08/10/2024,Benmore,Quarterly,Base,Long-dated,124.3538
08/10/2024,Benmore,Quarterly,Base,Short-dated,160.7250
08/10/2024,Benmore,Quarterly,Base,2025 Calendar year,168.5375
08/10/2024,Benmore,Quarterly,Base,2026 Calendar year,134.1750
08/10/2024,Benmore,Quarterly,Base,2027 Calendar year,125.6375
08/10/2024,Benmore,Quarterly,Base,2028 Calendar year,116.5250
08/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,162.7000
08/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,162.4250
08/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,146.9438
08/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,148.5700
09/10/2024,Benmore,N/A,N/A,Simple daily average spot price,17.7998
09/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,45.9886
09/10/2024,Benmore,Quarterly,Base,All maturities,136.6971
09/10/2024,Benmore,Quarterly,Base,Long-dated,127.8923
09/10/2024,Benmore,Quarterly,Base,Short-dated,165.3125
09/10/2024,Benmore,Quarterly,Base,2025 Calendar year,171.3875
09/10/2024,Benmore,Quarterly,Base,2026 Calendar year,137.8125
09/10/2024,Benmore,Quarterly,Base,2027 Calendar year,128.2000
09/10/2024,Benmore,Quarterly,Base,2028 Calendar year,122.3500
09/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,167.6625
09/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,167.2667
09/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,151.0000
09/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,152.4600
10/10/2024,Benmore,N/A,N/A,Simple daily average spot price,35.8008
10/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,37.0337
10/10/2024,Benmore,Quarterly,Base,All maturities,139.5647
10/10/2024,Benmore,Quarterly,Base,Long-dated,130.6615
10/10/2024,Benmore,Quarterly,Base,Short-dated,168.5000
10/10/2024,Benmore,Quarterly,Base,2025 Calendar year,176.4375
10/10/2024,Benmore,Quarterly,Base,2026 Calendar year,141.3250
10/10/2024,Benmore,Quarterly,Base,2027 Calendar year,130.6500
10/10/2024,Benmore,Quarterly,Base,2028 Calendar year,124.9875
10/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,173.6000
10/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,172.7167
10/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,155.8750
10/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,156.8000
11/10/2024,Benmore,N/A,N/A,Simple daily average spot price,50.1517
11/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,29.6791
11/10/2024,Benmore,Quarterly,Base,All maturities,142.2000
11/10/2024,Benmore,Quarterly,Base,Long-dated,134.4462
11/10/2024,Benmore,Quarterly,Base,Short-dated,167.4000
11/10/2024,Benmore,Quarterly,Base,2025 Calendar year,176.2750
11/10/2024,Benmore,Quarterly,Base,2026 Calendar year,144.6000
11/10/2024,Benmore,Quarterly,Base,2027 Calendar year,136.2625
11/10/2024,Benmore,Quarterly,Base,2028 Calendar year,127.9750
11/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,175.1125
11/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,174.8083
11/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,158.4813
11/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,160.1650
12/10/2024,Benmore,N/A,N/A,Simple daily average spot price,32.5702
12/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,25.7824
13/10/2024,Benmore,N/A,N/A,Simple daily average spot price,80.3025
13/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,31.3287
14/10/2024,Benmore,N/A,N/A,Simple daily average spot price,112.1963
14/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,44.3493
14/10/2024,Benmore,Quarterly,Base,All maturities,142.8559
14/10/2024,Benmore,Quarterly,Base,Long-dated,134.4269
14/10/2024,Benmore,Quarterly,Base,Short-dated,170.2500
14/10/2024,Benmore,Quarterly,Base,2025 Calendar year,177.1375
14/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.2125
14/10/2024,Benmore,Quarterly,Base,2027 Calendar year,135.9625
14/10/2024,Benmore,Quarterly,Base,2028 Calendar year,129.9750
14/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,173.4125
14/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,174.1333
14/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,157.6125
14/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,159.4700
15/10/2024,Benmore,N/A,N/A,Simple daily average spot price,112.2823
15/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,55.9305
15/10/2024,Benmore,Quarterly,Base,All maturities,141.1176
15/10/2024,Benmore,Quarterly,Base,Long-dated,132.5923
15/10/2024,Benmore,Quarterly,Base,Short-dated,168.8250
15/10/2024,Benmore,Quarterly,Base,2025 Calendar year,174.9875
15/10/2024,Benmore,Quarterly,Base,2026 Calendar year,141.9000
15/10/2024,Benmore,Quarterly,Base,2027 Calendar year,132.9500
15/10/2024,Benmore,Quarterly,Base,2028 Calendar year,129.5750
15/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,171.0625
15/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,171.9750
15/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,155.5125
15/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,157.1050
16/10/2024,Benmore,N/A,N/A,Simple daily average spot price,114.2017
16/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,69.4132
16/10/2024,Benmore,Quarterly,Base,All maturities,141.8147
16/10/2024,Benmore,Quarterly,Base,Long-dated,133.8538
16/10/2024,Benmore,Quarterly,Base,Short-dated,167.6875
16/10/2024,Benmore,Quarterly,Base,2025 Calendar year,173.7750
16/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.2000
16/10/2024,Benmore,Quarterly,Base,2027 Calendar year,135.1625
16/10/2024,Benmore,Quarterly,Base,2028 Calendar year,129.7000
16/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,168.3375
16/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,170.6833
16/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,155.0188
16/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,157.3800
17/10/2024,Benmore,N/A,N/A,Simple daily average spot price,102.4967
17/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,80.0003
17/10/2024,Benmore,Quarterly,Base,All maturities,141.6029
17/10/2024,Benmore,Quarterly,Base,Long-dated,134.7231
17/10/2024,Benmore,Quarterly,Base,Short-dated,163.9625
17/10/2024,Benmore,Quarterly,Base,2025 Calendar year,170.6000
17/10/2024,Benmore,Quarterly,Base,2026 Calendar year,144.7750
17/10/2024,Benmore,Quarterly,Base,2027 Calendar year,134.0625
17/10/2024,Benmore,Quarterly,Base,2028 Calendar year,132.3750
17/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,166.5125
17/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,170.5167
17/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,154.8938
17/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,156.8400
18/10/2024,Benmore,N/A,N/A,Simple daily average spot price,86.7694
18/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,86.3714
18/10/2024,Benmore,Quarterly,Base,All maturities,139.4471
18/10/2024,Benmore,Quarterly,Base,Long-dated,133.4962
18/10/2024,Benmore,Quarterly,Base,Short-dated,158.7875
18/10/2024,Benmore,Quarterly,Base,2025 Calendar year,166.6500
18/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.2500
18/10/2024,Benmore,Quarterly,Base,2027 Calendar year,133.6875
18/10/2024,Benmore,Quarterly,Base,2028 Calendar year,130.7750
18/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,164.6500
18/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,168.4333
18/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,153.0750
18/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.3850
19/10/2024,Benmore,N/A,N/A,Simple daily average spot price,90.5221
19/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,91.4177
20/10/2024,Benmore,N/A,N/A,Simple daily average spot price,91.9377
20/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,98.8386
21/10/2024,Benmore,N/A,N/A,Simple daily average spot price,70.8602
21/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,97.6583
21/10/2024,Benmore,Quarterly,Base,All maturities,137.4971
21/10/2024,Benmore,Quarterly,Base,Long-dated,133.0654
21/10/2024,Benmore,Quarterly,Base,Short-dated,151.9000
21/10/2024,Benmore,Quarterly,Base,2025 Calendar year,160.6375
21/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.3750
21/10/2024,Benmore,Quarterly,Base,2027 Calendar year,133.3125
21/10/2024,Benmore,Quarterly,Base,2028 Calendar year,130.0250
21/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,159.8875
21/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,165.2583
21/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,150.7563
21/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,153.5300
22/10/2024,Benmore,N/A,N/A,Simple daily average spot price,80.7813
22/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,93.7314
22/10/2024,Benmore,Quarterly,Base,All maturities,139.2118
22/10/2024,Benmore,Quarterly,Base,Long-dated,136.7923
22/10/2024,Benmore,Quarterly,Base,Short-dated,147.0750
22/10/2024,Benmore,Quarterly,Base,2025 Calendar year,157.5875
22/10/2024,Benmore,Quarterly,Base,2026 Calendar year,147.5375
22/10/2024,Benmore,Quarterly,Base,2027 Calendar year,136.9750
22/10/2024,Benmore,Quarterly,Base,2028 Calendar year,133.5500
22/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,158.7875
22/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,166.3167
22/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,152.2813
22/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.5300
23/10/2024,Benmore,N/A,N/A,Simple daily average spot price,41.2052
23/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,84.8468
23/10/2024,Benmore,Quarterly,Base,All maturities,143.5971
23/10/2024,Benmore,Quarterly,Base,Long-dated,138.6923
23/10/2024,Benmore,Quarterly,Base,Short-dated,159.5375
23/10/2024,Benmore,Quarterly,Base,2025 Calendar year,170.4125
23/10/2024,Benmore,Quarterly,Base,2026 Calendar year,148.8875
23/10/2024,Benmore,Quarterly,Base,2027 Calendar year,139.4375
23/10/2024,Benmore,Quarterly,Base,2028 Calendar year,135.0500
23/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,170.6250
23/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,174.8000
23/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,159.3313
23/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,161.7950
24/10/2024,Benmore,N/A,N/A,Simple daily average spot price,13.1819
24/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,72.2193
24/10/2024,Benmore,Quarterly,Base,All maturities,140.7676
24/10/2024,Benmore,Quarterly,Base,Long-dated,137.8808
24/10/2024,Benmore,Quarterly,Base,Short-dated,150.1500
24/10/2024,Benmore,Quarterly,Base,2025 Calendar year,161.9000
24/10/2024,Benmore,Quarterly,Base,2026 Calendar year,148.9750
24/10/2024,Benmore,Quarterly,Base,2027 Calendar year,137.9250
24/10/2024,Benmore,Quarterly,Base,2028 Calendar year,134.4625
24/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,165.1000
24/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,171.2333
24/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,156.6250
24/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,159.0250
25/10/2024,Benmore,N/A,N/A,Simple daily average spot price,4.7402
25/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,59.9998
25/10/2024,Benmore,Quarterly,Base,All maturities,137.1794
25/10/2024,Benmore,Quarterly,Base,Long-dated,134.1346
25/10/2024,Benmore,Quarterly,Base,Short-dated,147.0750
25/10/2024,Benmore,Quarterly,Base,2025 Calendar year,158.9750
25/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.9250
25/10/2024,Benmore,Quarterly,Base,2027 Calendar year,134.6500
25/10/2024,Benmore,Quarterly,Base,2028 Calendar year,131.5125
25/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,161.9125
25/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,167.1833
25/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,152.8125
25/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.2000
26/10/2024,Benmore,N/A,N/A,Simple daily average spot price,8.0194
26/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,50.1560
27/10/2024,Benmore,N/A,N/A,Simple daily average spot price,3.8179
27/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,39.3180
28/10/2024,Benmore,N/A,N/A,Simple daily average spot price,1.1538
28/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,27.9700
28/10/2024,Benmore,Quarterly,Base,All maturities,137.1794
28/10/2024,Benmore,Quarterly,Base,Long-dated,134.1346
28/10/2024,Benmore,Quarterly,Base,Short-dated,147.0750
28/10/2024,Benmore,Quarterly,Base,2025 Calendar year,158.9750
28/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.9250
28/10/2024,Benmore,Quarterly,Base,2027 Calendar year,134.6500
28/10/2024,Benmore,Quarterly,Base,2028 Calendar year,131.5125
28/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,161.9125
28/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,167.1833
28/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,152.8125
28/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,155.2000
29/10/2024,Benmore,N/A,N/A,Simple daily average spot price,6.8529
29/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,19.9691
29/10/2024,Benmore,Quarterly,Base,All maturities,135.8853
29/10/2024,Benmore,Quarterly,Base,Long-dated,133.5769
29/10/2024,Benmore,Quarterly,Base,Short-dated,143.3875
29/10/2024,Benmore,Quarterly,Base,2025 Calendar year,155.8125
29/10/2024,Benmore,Quarterly,Base,2026 Calendar year,143.3625
29/10/2024,Benmore,Quarterly,Base,2027 Calendar year,134.3250
29/10/2024,Benmore,Quarterly,Base,2028 Calendar year,131.2250
29/10/2024,Benmore,Quarterly,Base,12 months from 01/04/2025,158.7125
29/10/2024,Benmore,Quarterly,Base,18 months from 01/04/2025,165.0500
29/10/2024,Benmore,Quarterly,Base,24 months from 01/04/2025,151.0875
29/10/2024,Benmore,Quarterly,Base,30 months from 01/04/2025,153.6200
30/10/2024,Benmore,N/A,N/A,Simple daily average spot price,18.4081
30/10/2024,Benmore,N/A,N/A,7-day simple moving average spot price,12.1724
30/10/2024,Benmore,Quarterly,Base,All maturities,137.1088
30/10/2024,Benmore,Quarterly,Base,Long-dated,134.1654
30/10/2024,Benmore,Quarterly,Base,Short-dated,146.6750
30/10/2024,Benmore,Quarterly,Base,2025 Calendar year,159.1125
30/10/2024,Benmore,Quarterly,Base,2026 Calendar year,144.3500
30/10/2024,Benmore,Quarterly,Base,2027 Calendar year,134.3250
