Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224118

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Otahuhu
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
11/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,145.6750
11/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,143.0600
12/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,175.3690
12/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,196.3108
12/02/2021,Otahuhu,Quarterly,Base,All maturities,144.2219
12/02/2021,Otahuhu,Quarterly,Base,Long-dated,134.1250
12/02/2021,Otahuhu,Quarterly,Base,Short-dated,174.5125
12/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,140.2500
12/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.0625
12/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,127.0625
12/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.4125
12/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,147.9583
12/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,145.3438
12/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,142.8000
13/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,227.2354
13/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,187.7442
14/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,248.4867
14/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,197.6629
15/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,230.8421
15/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,200.5754
15/02/2021,Otahuhu,Quarterly,Base,All maturities,144.4469
15/02/2021,Otahuhu,Quarterly,Base,Long-dated,134.0417
15/02/2021,Otahuhu,Quarterly,Base,Short-dated,175.6625
15/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,141.7500
15/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,133.6250
15/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,126.7500
15/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,153.6500
15/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,149.2917
15/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,146.1563
15/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,143.0250
16/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,165.6881
16/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,190.8124
16/02/2021,Otahuhu,Quarterly,Base,All maturities,144.4188
16/02/2021,Otahuhu,Quarterly,Base,Long-dated,133.9750
16/02/2021,Otahuhu,Quarterly,Base,Short-dated,175.7500
16/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,141.7500
16/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,133.4250
16/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,126.7500
16/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.6625
16/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,148.6333
16/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,145.6000
16/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,142.5500
17/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,186.8769
17/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,191.5555
17/02/2021,Otahuhu,Quarterly,Base,All maturities,143.8906
17/02/2021,Otahuhu,Quarterly,Base,Long-dated,133.3208
17/02/2021,Otahuhu,Quarterly,Base,Short-dated,175.6000
17/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,140.9500
17/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,132.3625
17/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,126.6500
17/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.2000
17/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,148.1000
17/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.7563
17/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,141.8050
18/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,255.5456
18/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,204.8785
18/02/2021,Otahuhu,Quarterly,Base,All maturities,145.5531
18/02/2021,Otahuhu,Quarterly,Base,Long-dated,133.9000
18/02/2021,Otahuhu,Quarterly,Base,Short-dated,180.5125
18/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,142.6875
18/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,132.3625
18/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,126.6500
18/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,155.7125
18/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.7000
18/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,146.7063
18/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,143.3650
19/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,210.7948
19/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,212.6048
19/02/2021,Otahuhu,Quarterly,Base,All maturities,144.5188
19/02/2021,Otahuhu,Quarterly,Base,Long-dated,132.7792
19/02/2021,Otahuhu,Quarterly,Base,Short-dated,179.7375
19/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,140.2000
19/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,131.4875
19/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,126.6500
19/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,154.5125
19/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,148.8833
19/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.9063
19/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,141.9250
20/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,173.4813
20/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,212.3689
21/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,168.2829
21/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,204.9998
22/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,316.0652
22/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,213.4471
22/02/2021,Otahuhu,Quarterly,Base,All maturities,148.0313
22/02/2021,Otahuhu,Quarterly,Base,Long-dated,136.2042
22/02/2021,Otahuhu,Quarterly,Base,Short-dated,183.5125
22/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,143.9500
22/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,134.1625
22/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,130.5000
22/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,157.9625
22/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,152.3333
22/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,148.3063
22/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,145.0650
23/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,357.3425
23/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,229.2597
23/02/2021,Otahuhu,Quarterly,Base,All maturities,148.3938
23/02/2021,Otahuhu,Quarterly,Base,Long-dated,136.0792
23/02/2021,Otahuhu,Quarterly,Base,Short-dated,185.3375
23/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,144.9375
23/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.1875
23/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,128.1125
23/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,158.4750
23/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,152.9917
23/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,149.1188
23/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,145.8700
24/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,369.5102
24/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,254.7374
24/02/2021,Otahuhu,Quarterly,Base,All maturities,150.6406
24/02/2021,Otahuhu,Quarterly,Base,Long-dated,136.4125
24/02/2021,Otahuhu,Quarterly,Base,Short-dated,193.3250
24/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,146.0375
24/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.2250
24/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,127.9750
24/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,161.3500
24/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,154.9083
24/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,150.5563
24/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,147.0350
25/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,354.7106
25/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,275.7166
25/02/2021,Otahuhu,Quarterly,Base,All maturities,155.9281
25/02/2021,Otahuhu,Quarterly,Base,Long-dated,137.3833
25/02/2021,Otahuhu,Quarterly,Base,Short-dated,211.5625
25/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,148.8125
25/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.2250
25/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,128.1125
25/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,172.6750
25/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,163.1750
25/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,156.7563
25/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,151.9950
26/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,335.1727
26/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,285.6700
26/02/2021,Otahuhu,Quarterly,Base,All maturities,154.2563
26/02/2021,Otahuhu,Quarterly,Base,Long-dated,137.3833
26/02/2021,Otahuhu,Quarterly,Base,Short-dated,204.8750
26/02/2021,Otahuhu,Quarterly,Base,2022 Calendar year,148.8125
26/02/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.2250
26/02/2021,Otahuhu,Quarterly,Base,2024 Calendar year,128.1125
26/02/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.4375
26/02/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,159.6833
26/02/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,154.1375
26/02/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,149.9000
27/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,337.9717
27/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,301.5671
28/02/2021,Otahuhu,N/A,N/A,Simple daily average spot price,285.4852
28/02/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,315.5676
01/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,315.0260
01/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,333.9105
01/03/2021,Otahuhu,Quarterly,Base,All maturities,154.0406
01/03/2021,Otahuhu,Quarterly,Base,Long-dated,135.0955
01/03/2021,Otahuhu,Quarterly,Base,Short-dated,195.7200
01/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,147.7125
01/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,134.6375
01/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,127.2625
01/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.3875
01/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,159.1250
01/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,153.5125
01/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,149.3300
02/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,322.6702
02/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,334.7361
02/03/2021,Otahuhu,Quarterly,Base,All maturities,153.4094
02/03/2021,Otahuhu,Quarterly,Base,Long-dated,133.9091
02/03/2021,Otahuhu,Quarterly,Base,Short-dated,196.3100
02/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,145.9250
02/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,133.0750
02/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,127.1875
02/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.7000
02/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,158.0000
02/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,152.3125
02/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,148.0300
03/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,221.5638
03/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,317.7638
03/03/2021,Otahuhu,Quarterly,Base,All maturities,150.0375
03/03/2021,Otahuhu,Quarterly,Base,Long-dated,129.6136
03/03/2021,Otahuhu,Quarterly,Base,Short-dated,194.9700
03/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,142.6750
03/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,128.2125
03/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.8875
03/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,164.7000
03/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.6917
03/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,148.7688
03/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,144.7000
04/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,201.2523
04/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,296.7316
04/03/2021,Otahuhu,Quarterly,Base,All maturities,145.9125
04/03/2021,Otahuhu,Quarterly,Base,Long-dated,124.5045
04/03/2021,Otahuhu,Quarterly,Base,Short-dated,193.0100
04/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,137.9500
04/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,121.5000
04/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,118.7500
04/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,162.1375
04/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,152.1833
04/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.6375
04/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.9100
05/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,152.4488
05/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,271.4488
05/03/2021,Otahuhu,Quarterly,Base,All maturities,142.5219
05/03/2021,Otahuhu,Quarterly,Base,Long-dated,121.7000
05/03/2021,Otahuhu,Quarterly,Base,Short-dated,188.3300
05/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,134.5250
05/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,117.5000
05/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,117.4500
05/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,157.4625
05/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,148.4583
05/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,140.9000
05/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,136.0750
06/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,195.7354
06/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,254.0192
07/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,124.2073
07/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,227.2986
08/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,167.2540
08/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,212.5197
08/03/2021,Otahuhu,Quarterly,Base,All maturities,138.8031
08/03/2021,Otahuhu,Quarterly,Base,Long-dated,120.0955
08/03/2021,Otahuhu,Quarterly,Base,Short-dated,179.9600
08/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,131.3500
08/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,116.9875
08/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,115.7000
08/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,153.0500
08/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,144.4667
08/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,137.9000
08/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,133.4750
09/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,169.3592
09/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,194.3114
09/03/2021,Otahuhu,Quarterly,Base,All maturities,137.3500
09/03/2021,Otahuhu,Quarterly,Base,Long-dated,119.9591
09/03/2021,Otahuhu,Quarterly,Base,Short-dated,175.6100
09/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,130.8250
09/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,116.3250
09/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,116.9125
09/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.5000
09/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,142.4333
09/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,136.0313
09/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,131.9900
10/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,171.8696
10/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,175.4613
10/03/2021,Otahuhu,Quarterly,Base,All maturities,139.2969
10/03/2021,Otahuhu,Quarterly,Base,Long-dated,122.9227
10/03/2021,Otahuhu,Quarterly,Base,Short-dated,175.3200
10/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,134.9375
10/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,118.8375
10/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,119.7000
10/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,153.7125
10/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,145.3083
10/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,138.8625
10/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,134.7200
11/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,147.6606
11/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,166.2234
11/03/2021,Otahuhu,Quarterly,Base,All maturities,142.2563
11/03/2021,Otahuhu,Quarterly,Base,Long-dated,127.0273
11/03/2021,Otahuhu,Quarterly,Base,Short-dated,175.7600
11/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,142.0375
11/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,121.9000
11/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.6500
11/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,158.0000
11/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.7333
11/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,143.4813
11/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.2000
12/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,143.9204
12/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,159.0569
12/03/2021,Otahuhu,Quarterly,Base,All maturities,142.8125
12/03/2021,Otahuhu,Quarterly,Base,Long-dated,127.6955
12/03/2021,Otahuhu,Quarterly,Base,Short-dated,176.0700
12/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,140.6250
12/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,124.2750
12/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.5625
12/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,158.4625
12/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.4750
12/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,143.7000
12/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.9950
13/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,162.9760
13/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,160.3728
14/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,178.5717
14/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,158.2274
15/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,231.0044
15/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,171.5770
15/03/2021,Otahuhu,Quarterly,Base,All maturities,149.1188
15/03/2021,Otahuhu,Quarterly,Base,Long-dated,132.2409
15/03/2021,Otahuhu,Quarterly,Base,Short-dated,186.2500
15/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,143.7625
15/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,133.0000
15/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,123.6500
15/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.2000
15/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.5917
15/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,151.3188
15/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,147.1550
16/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,150.6444
16/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,169.5008
16/03/2021,Otahuhu,Quarterly,Base,All maturities,148.0781
16/03/2021,Otahuhu,Quarterly,Base,Long-dated,131.4818
16/03/2021,Otahuhu,Quarterly,Base,Short-dated,184.5900
16/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,141.9625
16/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,131.8000
16/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,123.8125
16/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,164.5375
16/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.2417
16/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,149.7063
16/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,145.8650
17/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,200.9117
17/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,173.4449
17/03/2021,Otahuhu,Quarterly,Base,All maturities,149.5188
17/03/2021,Otahuhu,Quarterly,Base,Long-dated,131.8909
17/03/2021,Otahuhu,Quarterly,Base,Short-dated,188.3000
17/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,143.0625
17/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,131.9000
17/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,124.1125
17/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.1250
17/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,157.7083
17/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,151.5500
17/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,147.3850
18/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,202.0133
18/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,177.2128
18/03/2021,Otahuhu,Quarterly,Base,All maturities,153.1688
18/03/2021,Otahuhu,Quarterly,Base,Long-dated,132.9773
18/03/2021,Otahuhu,Quarterly,Base,Short-dated,197.5900
18/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,145.3375
18/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,133.2375
18/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,124.1125
18/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,173.5000
18/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,163.0583
18/03/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,156.1438
18/03/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,151.1300
19/03/2021,Otahuhu,N/A,N/A,Simple daily average spot price,242.4142
19/03/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,189.0570
19/03/2021,Otahuhu,Quarterly,Base,All maturities,153.6469
19/03/2021,Otahuhu,Quarterly,Base,Long-dated,132.9364
19/03/2021,Otahuhu,Quarterly,Base,Short-dated,199.2100
19/03/2021,Otahuhu,Quarterly,Base,2022 Calendar year,147.5750
19/03/2021,Otahuhu,Quarterly,Base,2023 Calendar year,132.8125
19/03/2021,Otahuhu,Quarterly,Base,2024 Calendar year,123.4375
19/03/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,177.5000
19/03/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,165.7167
