STATION,NODE,YEAR,WEEK,PEAK,SHOULDER,OFFPEAK
Tararua_TeRereHau_windfarm,NI,2020,22,43.16,48.206,44.568
Tararua_TeRereHau_windfarm,NI,2020,23,35.765,46.224,44.126
Tararua_TeRereHau_windfarm,NI,2020,24,2.996,5.19,3.501
Tararua_TeRereHau_windfarm,NI,2020,25,43.405,37.548,49.913
Tararua_TeRereHau_windfarm,NI,2020,26,63.718,64.334,60.413
Tararua_TeRereHau_windfarm,NI,2020,27,26.581,38.857,35.844
Tararua_TeRereHau_windfarm,NI,2020,28,22.629,39.834,55.304
Tararua_TeRereHau_windfarm,NI,2020,29,90.022,74.248,71.066
Tararua_TeRereHau_windfarm,NI,2020,30,30.044,30.051,39.269
Tararua_TeRereHau_windfarm,NI,2020,31,11.48,16.774,16.137
Tararua_TeRereHau_windfarm,NI,2020,32,43.769,35.533,39.406
Tararua_TeRereHau_windfarm,NI,2020,33,25.848,31.261,18.135
Tararua_TeRereHau_windfarm,NI,2020,34,56.498,61.874,51.118
Tararua_TeRereHau_windfarm,NI,2020,35,44.344,75.583,84.536
Tararua_TeRereHau_windfarm,NI,2020,36,25.797,43.772,55.346
Tararua_TeRereHau_windfarm,NI,2020,37,66.523,77.349,79.465
Tararua_TeRereHau_windfarm,NI,2020,38,74.024,69.58,56.743
Tararua_TeRereHau_windfarm,NI,2020,39,87.599,90.545,83.967
Tararua_TeRereHau_windfarm,NI,2020,40,25.077,66.468,76.725
Tararua_TeRereHau_windfarm,NI,2020,41,49.863,49.187,37.046
Tararua_TeRereHau_windfarm,NI,2020,42,75.627,55.723,46.118
Tararua_TeRereHau_windfarm,NI,2020,43,31.104,43.363,39.106
Tararua_TeRereHau_windfarm,NI,2020,44,36.807,33.025,67.772
Tararua_TeRereHau_windfarm,NI,2020,45,51.846,48.745,41.323
Tararua_TeRereHau_windfarm,NI,2020,46,61.73,55.858,70.1
Tararua_TeRereHau_windfarm,NI,2020,47,23.991,30.563,42.059
Tararua_TeRereHau_windfarm,NI,2020,48,58.043,53.384,49.245
Tararua_TeRereHau_windfarm,NI,2020,49,96.335,82.789,69.533
Tararua_TeRereHau_windfarm,NI,2020,50,68.905,44.557,57.717
Tararua_TeRereHau_windfarm,NI,2020,51,38.478,43.986,53.137
Tararua_TeRereHau_windfarm,NI,2020,52,48.147,27.894,28.993
Tararua_TeRereHau_windfarm,NI,2021,1,44.389,25.443,21.302
Tararua_TeRereHau_windfarm,NI,2021,2,0.989,25.717,37.267
Tararua_TeRereHau_windfarm,NI,2021,3,98.875,79.094,67.004
Tararua_TeRereHau_windfarm,NI,2021,4,58.195,76.061,77.928
Tararua_TeRereHau_windfarm,NI,2021,5,24.345,31.386,25.039
Tararua_TeRereHau_windfarm,NI,2021,6,54.147,38.177,30.65
Tararua_TeRereHau_windfarm,NI,2021,7,59.691,36.255,31.579
Tararua_TeRereHau_windfarm,NI,2021,8,17.016,19.601,29.166
Tararua_TeRereHau_windfarm,NI,2021,9,39.092,23.524,15.858
Tararua_TeRereHau_windfarm,NI,2021,10,54.614,52.405,51.275
Tararua_TeRereHau_windfarm,NI,2021,11,43.915,30.55,41.114
Tararua_TeRereHau_windfarm,NI,2021,12,12.598,14.989,13.381
Tararua_TeRereHau_windfarm,NI,2021,13,24.45,30.017,17.253
Tararua_TeRereHau_windfarm,NI,2021,14,21.482,61.06,65.133
Tararua_TeRereHau_windfarm,NI,2021,15,34.245,29.843,27.132
Tararua_TeRereHau_windfarm,NI,2021,16,41.047,50.754,52.436
Tararua_TeRereHau_windfarm,NI,2021,17,1.56,21.985,45.047
Tararua_TeRereHau_windfarm,NI,2021,18,41.187,31.929,30.125
Tararua_TeRereHau_windfarm,NI,2021,19,70.723,68.385,57.477
Tararua_TeRereHau_windfarm,NI,2021,20,60.613,51.169,63.589
Tararua_TeRereHau_windfarm,NI,2021,21,33.457,59.987,56.88
Tararua_TeRereHau_windfarm,NI,2021,22,16.962,23.576,15.667
Tararua_TeRereHau_windfarm,NI,2021,23,30.424,26.83,32.046
Tararua_TeRereHau_windfarm,NI,2021,24,26.765,28.933,38.541
Tararua_TeRereHau_windfarm,NI,2021,25,42.063,48.836,48.842
Tararua_TeRereHau_windfarm,NI,2021,26,19.059,58.372,71.055
Tararua_TeRereHau_windfarm,NI,2021,27,38.693,36.621,32.41
Tararua_TeRereHau_windfarm,NI,2021,28,46.986,52.603,40.257
Tararua_TeRereHau_windfarm,NI,2021,29,31.086,53.585,55.51
Tararua_TeRereHau_windfarm,NI,2021,30,27.299,32.874,29.272
Tararua_TeRereHau_windfarm,NI,2021,31,12.142,14.172,15.88
Tararua_TeRereHau_windfarm,NI,2021,32,36.363,45.703,52.868
Tararua_TeRereHau_windfarm,NI,2021,33,82.126,84.205,66.894
Tararua_TeRereHau_windfarm,NI,2021,34,43.372,54.555,53.044
Tararua_TeRereHau_windfarm,NI,2021,35,65.09,56.075,43.769
Tararua_TeRereHau_windfarm,NI,2021,36,67.316,55.367,65.06
Tararua_TeRereHau_windfarm,NI,2021,37,69.346,63.585,66.551
Tararua_TeRereHau_windfarm,NI,2021,38,57.416,54.983,57.952
Tararua_TeRereHau_windfarm,NI,2021,39,60.203,69.403,80.183
Tararua_TeRereHau_windfarm,NI,2021,40,24.54,41.257,59.113
Tararua_TeRereHau_windfarm,NI,2021,41,53.201,79.362,53.728
Tararua_TeRereHau_windfarm,NI,2021,42,81.486,113.118,94.819
Tararua_TeRereHau_windfarm,NI,2021,43,37.461,53.847,33.805
Tararua_TeRereHau_windfarm,NI,2021,44,136.081,92.117,123.385
Tararua_TeRereHau_windfarm,NI,2021,45,41.769,53.8,53.521
Tararua_TeRereHau_windfarm,NI,2021,46,121.34,111.304,99.008
Tararua_TeRereHau_windfarm,NI,2021,47,37.566,50.251,64.33
Tararua_TeRereHau_windfarm,NI,2021,48,122.211,107.821,64.871
Tararua_TeRereHau_windfarm,NI,2021,49,50.318,35.722,36.142
Tararua_TeRereHau_windfarm,NI,2021,50,51.371,48.748,66.497
Tararua_TeRereHau_windfarm,NI,2021,51,132.879,128.066,137.732
Tararua_TeRereHau_windfarm,NI,2021,52,44.142,62.267,55.356
Tararua_TeRereHau_windfarm,NI,2022,1,54.44,37.636,36.668
Tararua_TeRereHau_windfarm,NI,2022,2,110.748,110.02,83.7
Tararua_TeRereHau_windfarm,NI,2022,3,80.57,57.491,77.748
Tararua_TeRereHau_windfarm,NI,2022,4,46.56,46.909,45.373
Tararua_TeRereHau_windfarm,NI,2022,5,50.45,45.668,72.682
Tararua_TeRereHau_windfarm,NI,2022,6,41.892,84.102,90.644
Tararua_TeRereHau_windfarm,NI,2022,7,32.944,53.414,58.284
Tararua_TeRereHau_windfarm,NI,2022,8,88.991,86.355,57.939
Tararua_TeRereHau_windfarm,NI,2022,9,36.611,41.961,51.085
Tararua_TeRereHau_windfarm,NI,2022,10,15.152,30.869,32.722
Tararua_TeRereHau_windfarm,NI,2022,11,82.835,66.6,104.569
Tararua_TeRereHau_windfarm,NI,2022,12,71.244,79.856,76.551
Tararua_TeRereHau_windfarm,NI,2022,13,36.254,55.282,61.969
Tararua_TeRereHau_windfarm,NI,2022,14,82.704,79.459,47.469
Tararua_TeRereHau_windfarm,NI,2022,15,85.132,63.309,38.261
Tararua_TeRereHau_windfarm,NI,2022,16,41.318,72.124,79.974
Tararua_TeRereHau_windfarm,NI,2022,17,32.317,41.533,49.555
Tararua_TeRereHau_windfarm,NI,2022,18,22.466,18.193,31.021
Tararua_TeRereHau_windfarm,NI,2022,19,44.479,54.652,58.498
Tararua_TeRereHau_windfarm,NI,2022,20,119.759,104.467,83.211
Tararua_TeRereHau_windfarm,NI,2022,21,51.823,69.759,86.193
Tararua_TeRereHau_windfarm,NI,2022,22,73.345,60.962,59.441
Tararua_TeRereHau_windfarm,NI,2022,23,103.951,70.071,48.947
Tararua_TeRereHau_windfarm,NI,2022,24,113.954,108.71,107.451
Tararua_TeRereHau_windfarm,NI,2022,25,39.122,37.901,41.568
Tararua_TeRereHau_windfarm,NI,2022,26,59.19,63.73,48.297
Tararua_TeRereHau_windfarm,NI,2022,27,28.685,46.14,83.746
Tararua_TeRereHau_windfarm,NI,2022,28,107.708,97.553,132.403
Tararua_TeRereHau_windfarm,NI,2022,29,63.644,71.955,71.775
Tararua_TeRereHau_windfarm,NI,2022,30,131.937,98.138,93.912
Tararua_TeRereHau_windfarm,NI,2022,31,105.103,104.944,116.757
Tararua_TeRereHau_windfarm,NI,2022,32,67.876,74.81,90.309
Tararua_TeRereHau_windfarm,NI,2022,33,29.446,21.227,51.595
Tararua_TeRereHau_windfarm,NI,2022,34,56.257,74.378,78.973
Tararua_TeRereHau_windfarm,NI,2022,35,47.999,56.021,47.902
Tararua_TeRereHau_windfarm,NI,2022,36,50.317,46.346,105.403
Tararua_TeRereHau_windfarm,NI,2022,37,86.751,84.122,72.387
Tararua_TeRereHau_windfarm,NI,2022,38,80.417,55.296,42.921
Tararua_TeRereHau_windfarm,NI,2022,39,78.323,70.472,64.619
Tararua_TeRereHau_windfarm,NI,2022,40,37.425,85.161,106.523
Tararua_TeRereHau_windfarm,NI,2022,41,100.711,94.915,89.058
Tararua_TeRereHau_windfarm,NI,2022,42,101.377,113.103,76.287
Tararua_TeRereHau_windfarm,NI,2022,43,96.585,94.164,92.341
Tararua_TeRereHau_windfarm,NI,2022,44,123.5,109.659,82.24
Tararua_TeRereHau_windfarm,NI,2022,45,107.426,96.683,82.422
Tararua_TeRereHau_windfarm,NI,2022,46,22.374,38.54,41.962
Tararua_TeRereHau_windfarm,NI,2022,47,105.528,113.754,65.111
Tararua_TeRereHau_windfarm,NI,2022,48,71.567,71.164,71.127
Tararua_TeRereHau_windfarm,NI,2022,49,108.896,98.488,94.987
Tararua_TeRereHau_windfarm,NI,2022,50,25.526,26.879,22.441
Tararua_TeRereHau_windfarm,NI,2022,51,39.903,51.741,43.853
Tararua_TeRereHau_windfarm,NI,2022,52,86.929,65.63,64.032
Tararua_TeRereHau_windfarm,NI,2023,1,44.189,79.355,54.09
Tararua_TeRereHau_windfarm,NI,2023,2,100.006,94.415,104.122
Tararua_TeRereHau_windfarm,NI,2023,3,74.547,32.328,42.361
Tararua_TeRereHau_windfarm,NI,2023,4,10.467,48.24,52.499
Tararua_TeRereHau_windfarm,NI,2023,5,22.796,42.555,28.921
Tararua_TeRereHau_windfarm,NI,2023,6,137.206,82.726,83.232
Tararua_TeRereHau_windfarm,NI,2023,7,95.692,59.93,61.823
Tararua_TeRereHau_windfarm,NI,2023,8,94.534,108.145,98.442
Tararua_TeRereHau_windfarm,NI,2023,9,65.581,40.537,31.47
Tararua_TeRereHau_windfarm,NI,2023,10,81.588,75.92,64.37
Tararua_TeRereHau_windfarm,NI,2023,11,54.816,42.588,55.111
Tararua_TeRereHau_windfarm,NI,2023,12,39.918,71.369,61.736
Tararua_TeRereHau_windfarm,NI,2023,13,52.189,79.094,80.719
Tararua_TeRereHau_windfarm,NI,2023,14,79.303,101.882,103.848
Tararua_TeRereHau_windfarm,NI,2023,15,43.861,76.452,74.583
Tararua_TeRereHau_windfarm,NI,2023,16,6.537,18.695,37.343
Tararua_TeRereHau_windfarm,NI,2023,17,68.364,64.557,65.02
Tararua_TeRereHau_windfarm,NI,2023,18,46.206,26.51,30.852
Tararua_TeRereHau_windfarm,NI,2023,19,53.362,38.345,17.052
Tararua_TeRereHau_windfarm,NI,2023,20,29.528,47.892,58.074
Tararua_TeRereHau_windfarm,NI,2023,21,41.844,61.888,63.904
Tararua_TeRereHau_windfarm,NI,2023,22,92.348,92.122,71.61
Tararua_TeRereHau_windfarm,NI,2023,23,83.434,71.956,73.09
Tararua_TeRereHau_windfarm,NI,2023,24,25.759,32.627,28.166
Tararua_TeRereHau_windfarm,NI,2023,25,78.64,88.538,97.297
Tararua_TeRereHau_windfarm,NI,2023,26,67.651,66.426,83.237
Tararua_TeRereHau_windfarm,NI,2023,27,78.648,97.591,101.627
Tararua_TeRereHau_windfarm,NI,2023,28,70.23,73.098,92.121
Tararua_TeRereHau_windfarm,NI,2023,29,124.1,104.577,138.738
Tararua_TeRereHau_windfarm,NI,2023,30,55.134,46.65,49.208
Tararua_TeRereHau_windfarm,NI,2023,31,36.505,77.077,74.684
Tararua_TeRereHau_windfarm,NI,2023,32,27.831,56.718,49.749
Tararua_TeRereHau_windfarm,NI,2023,33,56.242,65.217,84.066
Tararua_TeRereHau_windfarm,NI,2023,34,14.805,30.742,39.331
Tararua_TeRereHau_windfarm,NI,2023,35,42.402,60.715,66.439
Tararua_TeRereHau_windfarm,NI,2023,36,63.524,80.341,66.497
Tararua_TeRereHau_windfarm,NI,2023,37,140.501,117.157,103.139
Tararua_TeRereHau_windfarm,NI,2023,38,121.054,98.546,97.755
Tararua_TeRereHau_windfarm,NI,2023,39,81.97,124.41,90.514
Tararua_TeRereHau_windfarm,NI,2023,40,86.823,100.895,90.122
Tararua_TeRereHau_windfarm,NI,2023,41,107.477,133.249,123.434
Tararua_TeRereHau_windfarm,NI,2023,42,101.349,85.501,93.387
Tararua_TeRereHau_windfarm,NI,2023,43,124.663,100.673,69.234
Tararua_TeRereHau_windfarm,NI,2023,44,98.82,69.518,65.873
Tararua_TeRereHau_windfarm,NI,2023,45,33.713,47.585,34.888
Tararua_TeRereHau_windfarm,NI,2023,46,130.356,148.521,119.367
Tararua_TeRereHau_windfarm,NI,2023,47,73.543,92.45,69.085
Tararua_TeRereHau_windfarm,NI,2023,48,96.089,89.015,59.892
Tararua_TeRereHau_windfarm,NI,2023,49,79.065,69.283,72.544
Tararua_TeRereHau_windfarm,NI,2023,50,111.375,118.175,123.849
Tararua_TeRereHau_windfarm,NI,2023,51,52.084,53.293,57.596
Tararua_TeRereHau_windfarm,NI,2023,52,64.613,96.56,73.148
Tararua_TeRereHau_windfarm,NI,2024,1,62.613,37.688,51.166
Tararua_TeRereHau_windfarm,NI,2024,2,87.931,85.222,85.199
Tararua_TeRereHau_windfarm,NI,2024,3,15.423,52.322,49.404
Tararua_TeRereHau_windfarm,NI,2024,4,108.914,51.372,64.904
Tararua_TeRereHau_windfarm,NI,2024,5,55.786,85.122,92.767
Tararua_TeRereHau_windfarm,NI,2024,6,121.996,110.191,93.038
Tararua_TeRereHau_windfarm,NI,2024,7,93.073,68.415,60.235
Tararua_TeRereHau_windfarm,NI,2024,8,94.521,70.555,92.314
Tararua_TeRereHau_windfarm,NI,2024,9,29.131,50.137,89.139
Tararua_TeRereHau_windfarm,NI,2024,10,109.795,106.995,94.117
Tararua_TeRereHau_windfarm,NI,2024,11,100.925,108.231,96.616
Tararua_TeRereHau_windfarm,NI,2024,12,33.806,26.123,24.139
Tararua_TeRereHau_windfarm,NI,2024,13,166.594,119.187,69.705
Tararua_TeRereHau_windfarm,NI,2024,14,54.052,57.005,37.204
Tararua_TeRereHau_windfarm,NI,2024,15,21.013,38.271,19.933
Tararua_TeRereHau_windfarm,NI,2024,16,108.48,116.203,68.695
Tararua_TeRereHau_windfarm,NI,2024,17,95.841,96.792,82.26
Tararua_TeRereHau_windfarm,NI,2024,18,24.545,28.546,30.586
Tararua_TeRereHau_windfarm,NI,2024,19,32.236,38.708,43.245
Tararua_TeRereHau_windfarm,NI,2024,20,21.389,47.898,55.848
Tararua_TeRereHau_windfarm,NI,2024,21,61.532,73.867,88.293
Tararua_TeRereHau_windfarm,NI,2024,22,51.37,100.39,86.206
Tararua_TeRereHau_windfarm,NI,2024,23,64.827,50.798,64.788
Tararua_TeRereHau_windfarm,NI,2024,24,30.423,74.892,76.673
Tararua_TeRereHau_windfarm,NI,2024,25,67.522,57.971,57.356
Tararua_TeRereHau_windfarm,NI,2024,26,52.658,43.43,42.213
Tararua_TeRereHau_windfarm,NI,2024,27,36.438,62.558,58.82
Tararua_TeRereHau_windfarm,NI,2024,28,41.297,45.338,41.894
Tararua_TeRereHau_windfarm,NI,2024,29,62.434,27.699,46.075
Tararua_TeRereHau_windfarm,NI,2024,30,27.403,55.897,70.157
Tararua_TeRereHau_windfarm,NI,2024,31,86.714,74.672,70.611
Tararua_TeRereHau_windfarm,NI,2024,32,24.271,43.801,37.081
Tararua_TeRereHau_windfarm,NI,2024,33,88.715,104.405,93.497
Tararua_TeRereHau_windfarm,NI,2024,34,44.525,84.435,99.367
Tararua_TeRereHau_windfarm,NI,2024,35,101.853,112.657,123.548
Tararua_TeRereHau_windfarm,NI,2024,36,71.773,104.02,112.271
Tararua_TeRereHau_windfarm,NI,2024,37,121.205,113.432,90.142
Tararua_TeRereHau_windfarm,NI,2024,38,63.072,106.625,97.233
Tararua_TeRereHau_windfarm,NI,2024,39,82.727,100.434,114.974
Tararua_TeRereHau_windfarm,NI,2024,40,38.773,43.408,56.078
Tararua_TeRereHau_windfarm,NI,2024,41,90.103,107.833,104.272
Tararua_TeRereHau_windfarm,NI,2024,42,38.241,22.17,19.577
Tararua_TeRereHau_windfarm,NI,2024,43,88.899,102.572,73.414
Tararua_TeRereHau_windfarm,NI,2024,44,127.146,134.964,113.25
Tararua_TeRereHau_windfarm,NI,2024,45,67.158,85.115,78.484
Tararua_TeRereHau_windfarm,NI,2024,46,48.65,63.587,69.841
Tararua_TeRereHau_windfarm,NI,2024,47,80.992,88.069,56.957
Tararua_TeRereHau_windfarm,NI,2024,48,70.913,80.605,81.498
Tararua_TeRereHau_windfarm,NI,2024,49,157,98.975,101.186
Tararua_TeRereHau_windfarm,NI,2024,50,95.681,120.391,84.269
Tararua_TeRereHau_windfarm,NI,2024,51,86.005,82.382,57.738
Tararua_TeRereHau_windfarm,NI,2024,52,70.307,55.832,38.218
Tararua_TeRereHau_windfarm,NI,2025,1,26.158,47.657,26.308
Tararua_TeRereHau_windfarm,NI,2025,2,12.397,20.778,30.793
Tararua_TeRereHau_windfarm,NI,2025,3,78.765,56.607,56.237
Tararua_TeRereHau_windfarm,NI,2025,4,79.205,46.691,43.826
Tararua_TeRereHau_windfarm,NI,2025,5,26.186,63.656,47.912
Tararua_TeRereHau_windfarm,NI,2025,6,41.746,55.819,46.396
Tararua_TeRereHau_windfarm,NI,2025,7,85.337,48.556,63.527
Tararua_TeRereHau_windfarm,NI,2025,8,136.437,90.96,54.454
Tararua_TeRereHau_windfarm,NI,2025,9,65.024,76.668,94.015
Tararua_TeRereHau_windfarm,NI,2025,10,72.284,50.84,33.463
Tararua_TeRereHau_windfarm,NI,2025,11,47.512,44.208,81.798
Tararua_TeRereHau_windfarm,NI,2025,12,16.487,30.858,64.866
Tararua_TeRereHau_windfarm,NI,2025,13,31.841,35.453,32.536
Tararua_TeRereHau_windfarm,NI,2025,14,57.89,79.103,59.198
Tararua_TeRereHau_windfarm,NI,2025,15,72.249,70.385,55.144
Tararua_TeRereHau_windfarm,NI,2025,16,144.538,86.335,74.193
Tararua_TeRereHau_windfarm,NI,2025,17,53.187,40.371,8.859
Tararua_TeRereHau_windfarm,NI,2025,18,47.125,52.851,20.747
Tararua_TeRereHau_windfarm,NI,2025,19,108.516,70.895,63.6
Tararua_TeRereHau_windfarm,NI,2025,20,79.594,92.323,110.458
Tararua_TeRereHau_windfarm,NI,2025,21,51.712,51.229,61.945
Tararua_TeRereHau_windfarm,NI,2025,22,83.9,95.135,125.073
Tararua_TeRereHau_windfarm,NI,2025,23,33.036,46.559,61.287
Tararua_TeRereHau_windfarm,NI,2025,24,59.107,67.698,64.392
Tararua_TeRereHau_windfarm,NI,2025,25,54.81,69.865,71.85
Tararua_TeRereHau_windfarm,NI,2025,26,37.816,55.537,45.634
Tararua_TeRereHau_windfarm,NI,2025,27,59.566,64.251,54.911
Tararua_TeRereHau_windfarm,NI,2025,28,43.343,46.396,40.823
Tararua_TeRereHau_windfarm,NI,2025,29,27.472,32.602,54.441
Tararua_TeRereHau_windfarm,NI,2025,30,8.675,15.352,17.674
Tararua_TeRereHau_windfarm,NI,2025,31,94.392,60.059,49.706
Tararua_TeRereHau_windfarm,NI,2025,32,28.418,33.94,36.11
Tararua_TeRereHau_windfarm,NI,2025,33,57.014,45.321,38.383
Tararua_TeRereHau_windfarm,NI,2025,34,29.919,19.828,10.831
Tararua_TeRereHau_windfarm,NI,2025,35,90.259,107.585,107.357
Tararua_TeRereHau_windfarm,NI,2025,36,68.736,94.153,91.032
Tararua_TeRereHau_windfarm,NI,2025,37,119.535,123.933,104.757
Tararua_TeRereHau_windfarm,NI,2025,38,99.66,88.452,88.348
Tararua_TeRereHau_windfarm,NI,2025,39,97.744,124.417,95.56
Tararua_TeRereHau_windfarm,NI,2025,40,67.981,69.657,70.982
Tararua_TeRereHau_windfarm,NI,2025,41,96.595,130.148,140.272
Tararua_TeRereHau_windfarm,NI,2025,42,104.004,111.713,109.863
Tararua_TeRereHau_windfarm,NI,2025,43,111.354,107.028,119.885
Tararua_TeRereHau_windfarm,NI,2025,44,99.219,101.407,75.361
Tararua_TeRereHau_windfarm,NI,2025,45,57.823,57.985,72.236
Tararua_TeRereHau_windfarm,NI,2025,46,53.624,67.283,58.279
Tararua_TeRereHau_windfarm,NI,2025,47,71.474,62.626,38.064
Tararua_TeRereHau_windfarm,NI,2025,48,61.946,64.975,59.868
Tararua_TeRereHau_windfarm,NI,2025,49,78.241,66.104,62.119
Tararua_TeRereHau_windfarm,NI,2025,50,60.559,59.302,60.518
Tararua_TeRereHau_windfarm,NI,2025,51,59.062,60.705,57.395
Tararua_TeRereHau_windfarm,NI,2025,52,55.284,56.713,48.58
Tararua_TeRereHau_windfarm,NI,2026,1,54.936,52.561,45.933
Tararua_TeRereHau_windfarm,NI,2026,2,66.626,63.244,63.293
Tararua_TeRereHau_windfarm,NI,2026,3,60.379,56.995,54.616
Tararua_TeRereHau_windfarm,NI,2026,4,65.262,57.9,57.169
Tararua_TeRereHau_windfarm,NI,2026,5,45.644,56.239,57.528
Tararua_TeRereHau_windfarm,NI,2026,6,66.626,62.4,59.164
Tararua_TeRereHau_windfarm,NI,2026,7,60.27,49.039,49.357
Tararua_TeRereHau_windfarm,NI,2026,8,68.155,62.016,55.564
Tararua_TeRereHau_windfarm,NI,2026,9,44.945,44.606,49.69
Tararua_TeRereHau_windfarm,NI,2026,10,68.069,60.015,53.002
Tararua_TeRereHau_windfarm,NI,2026,11,60.539,51.978,59.766
Tararua_TeRereHau_windfarm,NI,2026,12,37.888,40.048,40.724
Tararua_TeRereHau_windfarm,NI,2026,13,55.408,58.152,46.992
Tararua_TeRereHau_windfarm,NI,2026,14,57.616,63.899,55.561
Tararua_TeRereHau_windfarm,NI,2026,15,43.266,48.15,40.27
Tararua_TeRereHau_windfarm,NI,2026,16,56.175,56.545,54.424
Tararua_TeRereHau_windfarm,NI,2026,17,45.847,47.623,48.853
Tararua_TeRereHau_windfarm,NI,2026,18,42.117,40.76,39.346
Tararua_TeRereHau_windfarm,NI,2026,19,50.595,45.48,43.375
Tararua_TeRereHau_windfarm,NI,2026,20,55.423,62.241,66.803
Tararua_TeRereHau_windfarm,NI,2026,21,50.205,58.392,60.913
Tararua_TeRereHau_windfarm,NI,2026,22,47.043,55.602,57.596
Tararua_TeRereHau_windfarm,NI,2026,23,48.711,46.086,48.365
Tararua_TeRereHau_windfarm,NI,2026,24,50.193,56.159,56.427
Tararua_TeRereHau_windfarm,NI,2026,25,47.68,51.44,56.3
Tararua_TeRereHau_windfarm,NI,2026,26,39.597,47.12,49.443
Tararua_TeRereHau_windfarm,NI,2026,27,44.993,53.411,56.703
Tararua_TeRereHau_windfarm,NI,2026,28,55.17,57.879,62.888
Tararua_TeRereHau_windfarm,NI,2026,29,60.865,57.393,63.671
Tararua_TeRereHau_windfarm,NI,2026,30,48.27,48.586,50.787
Tararua_TeRereHau_windfarm,NI,2026,31,53.635,55.879,54.223
Tararua_TeRereHau_windfarm,NI,2026,32,42.036,47.752,50.978
Tararua_TeRereHau_windfarm,NI,2026,33,50.648,53.829,53.942
Tararua_TeRereHau_windfarm,NI,2026,34,39.292,46.752,46.738
Tararua_TeRereHau_windfarm,NI,2026,35,56.315,64.513,66.297
Tararua_TeRereHau_windfarm,NI,2026,36,58.389,66.962,72.412
Tararua_TeRereHau_windfarm,NI,2026,37,83.411,84.064,74.898
Tararua_TeRereHau_windfarm,NI,2026,38,65.584,61.823,59.653
Tararua_TeRereHau_windfarm,NI,2026,39,75.487,84.358,83.077
Tararua_TeRereHau_windfarm,NI,2026,40,51.488,63.804,65.563
Tararua_TeRereHau_windfarm,NI,2026,41,69.655,81.262,76.084
Tararua_TeRereHau_windfarm,NI,2026,42,73.602,74.586,68.892
Tararua_TeRereHau_windfarm,NI,2026,43,71.917,72.577,63.969
Tararua_TeRereHau_windfarm,NI,2026,44,77.159,71.817,71.805
Tararua_TeRereHau_windfarm,NI,2026,45,61.437,64.142,59.42
Tararua_TeRereHau_windfarm,NI,2026,46,64.632,67.682,66.731
Tararua_TeRereHau_windfarm,NI,2026,47,56.275,62.474,55.746
Tararua_TeRereHau_windfarm,NI,2026,48,61.946,64.975,59.868
Tararua_TeRereHau_windfarm,NI,2026,49,78.241,66.104,62.119
Tararua_TeRereHau_windfarm,NI,2026,50,60.559,59.302,60.518
Tararua_TeRereHau_windfarm,NI,2026,51,59.062,60.705,57.395
Tararua_TeRereHau_windfarm,NI,2026,52,55.284,56.713,48.58
TeApiti_windfarm,NI,2010,1,55.486,56.212,59.713
TeApiti_windfarm,NI,2010,2,7.487,23.333,33.574
TeApiti_windfarm,NI,2010,3,6.229,16.59,22.604
TeApiti_windfarm,NI,2010,4,0.066,9.308,13.692
TeApiti_windfarm,NI,2010,5,22.922,39.883,38.134
TeApiti_windfarm,NI,2010,6,29.483,22.936,19.83
TeApiti_windfarm,NI,2010,7,16.377,19.426,47.578
TeApiti_windfarm,NI,2010,8,23.032,34.242,42.368
TeApiti_windfarm,NI,2010,9,41.221,33.886,34.832
TeApiti_windfarm,NI,2010,10,22.836,30.154,38.916
TeApiti_windfarm,NI,2010,11,50.635,55.193,46.318
TeApiti_windfarm,NI,2010,12,68.266,62.281,69.39
TeApiti_windfarm,NI,2010,13,41.442,45.538,48.637
TeApiti_windfarm,NI,2010,14,28.912,45.42,51.222
TeApiti_windfarm,NI,2010,15,50.46,48.627,36.044
TeApiti_windfarm,NI,2010,16,48.415,43.668,60.168
TeApiti_windfarm,NI,2010,17,40.091,40.715,40.537
TeApiti_windfarm,NI,2010,18,40.624,39.903,35.545
TeApiti_windfarm,NI,2010,19,37.066,25.311,28.893
TeApiti_windfarm,NI,2010,20,8.471,6.017,5.481
TeApiti_windfarm,NI,2010,21,27.363,29.333,18.939
TeApiti_windfarm,NI,2010,22,41.939,32.061,24.786
TeApiti_windfarm,NI,2010,23,28.861,24.216,23.77
TeApiti_windfarm,NI,2010,24,26.483,28.034,41.694
TeApiti_windfarm,NI,2010,25,40.866,41.824,35.69
TeApiti_windfarm,NI,2010,26,26.338,28.773,32.647
TeApiti_windfarm,NI,2010,27,33.764,37.337,47.104
TeApiti_windfarm,NI,2010,28,18.412,17.855,10.668
TeApiti_windfarm,NI,2010,29,41.079,27.52,23.489
TeApiti_windfarm,NI,2010,30,25.744,29.3,18.015
TeApiti_windfarm,NI,2010,31,16.233,28.583,27.442
TeApiti_windfarm,NI,2010,32,12.084,20.453,18.799
TeApiti_windfarm,NI,2010,33,25.695,27.254,33.163
TeApiti_windfarm,NI,2010,34,22.157,22.555,23.936
TeApiti_windfarm,NI,2010,35,36.936,21.903,17.299
TeApiti_windfarm,NI,2010,36,49.242,55.067,49.435
TeApiti_windfarm,NI,2010,37,37.878,28.248,25.363
TeApiti_windfarm,NI,2010,38,69.489,55.983,5.617
TeApiti_windfarm,NI,2010,39,30.154,35.431,12.068
TeApiti_windfarm,NI,2010,40,39.001,30.596,0
TeApiti_windfarm,NI,2010,41,33.359,55.321,15.576
